0,0.9440926966852662
1,0.6074500893026761
2,0.0006665006125131968
3,0.008236195590762599
4,0.12549459625654766
5,0.02544553468526972
6,0.016922676346171735
7,0.01252825087341025
8,0.03570241232278136
9,0.11118038108774232
10,0.08874221053879139
11,0.027499212501381258
12,0.3077703012297128
13,0.05523854935331326
14,0.02870298765966718
15,0.21682863613620548
16,0.05919066015876401
17,0.014867133550139263
18,0.03288402516526578
19,0.012754740666332453
20,0.03788059887011695
21,0.01675452754799211
22,0.016893433449786353
23,0.08302848625735265
24,0.020119057893570474
25,0.14275800332846825
26,0.17105759460104217
27,0.03443929312019483
28,0.037609787594825084
29,0.002519122988713722
30,0.0007522605696145392
31,0.0004116658286935402
32,0.02058154289598125
33,0.0037165958781905884
34,0.03286101153591857
35,0.2041180090020218
36,0.04196338343549107
37,0.0222096068635802
38,0.056830099977366204
39,0.05270677055789267
40,0.3860822162048323
41,0.08189537385420236
42,0.06737990359015154
43,0.4427815310330372
44,0.5377666848509948
45,0.0660199591438296
46,0.049636377746209354
47,0.027805984409714015
48,0.024888049602715564
49,0.22689041798559276
50,0.08099149101451293
51,0.1440739838523234
52,0.052776344808993535
53,0.02361884426057536
54,0.12181335790064506
55,0.1603551645289074
56,0.041025746475107205
57,0.044271385346002355
58,0.011525553104871288
59,0.005781770487086632
60,0.14694849201754714
61,0.5829109173087839
62,0.02738223095877041
63,0.0853109377651503
64,0.06656229829074375
65,0.0362925364421255
66,0.20858518224367367
67,0.008633338372202974
68,0.3819152283159872
69,0.07668033403178058
70,0.011334673150901963
71,0.25684575018986355
72,0.04760852238943921
73,0.011825263346083015
74,0.020324875951180287
75,0.1877956907488819
76,0.23466744382469068
77,0.047836752057445586
78,0.04536518783011997
79,0.08428088612079943
80,0.13807138323406226
81,0.06231237153774654
82,0.011822995070254437
83,0.1341242601654055
84,0.06152111728625043
85,0.004874473804285602
86,0.1288350502598373
87,0.0625232134714733
88,0.03563505583484767
89,0.13449617048081217
90,0.0051271743088690145
91,0.3264636398424427
92,0.04718902806287692
93,0.007943234467694134
94,0.11436980995934952
95,0.009964655764124595
96,0.03389072845050665
97,0.03230920984567612
98,0.007926305295216205
99,0.01727253293667493
100,0.031430690545841806
101,0.06926253233047397
102,0.9455071670212876
103,0.008375004568414845
104,0.03625787388571708
105,0.027885420552946696
106,0.09507319517075481
107,0.20917622336420638
108,0.3081713683094088
109,0.02110662102989043
110,0.01508017472305546
111,0.012943132870725807
112,0.04302119350002607
113,0.18590668701381033
114,0.07965940624281274
115,0.48301879612368737
116,0.08819053685833171
117,0.04768664360117611
118,0.022137308715702204
119,0.015166173351201108
120,0.03582774232492578
121,0.011555795132538547
122,0.3417360486894606
123,0.008336010402249093
124,0.01802714608150348
125,0.0617391516565667
126,0.022903117962051047
127,0.04681122106857837
128,0.030886632922406586
129,0.022078108427782264
130,0.009265896889020811
131,0.44492415699440263
132,0.30239925502334325
133,0.2743931745440185
134,0.13676765813617914
135,0.05378745217217721
136,0.01827708232677899
137,0.018156507190652756
138,0.048796785955104616
139,0.2898687453241155
140,0.1870805219804184
141,0.10216373471504073
142,0.07482742452725634
143,0.022818953585895054
144,0.24587788673943553
145,0.031231277429968337
146,0.02303634674927677
147,0.47678389544034727
148,0.09209432658740531
149,0.062382850971960606
150,0.17507171948817435
151,0.12558929278523465
152,0.040847052776193604
153,0.1275047838335578
154,0.018623522057915454
155,0.046129596998787215
156,0.05758426596379264
157,0.04111786564465701
158,0.32240717961080795
159,0.0646501969590862
160,0.007767945628496271
161,0.06698683433688055
162,0.028379551551484698
163,0.20697376387572736
164,0.02509596368293494
165,0.0074789275294137045
166,0.4584660699103065
167,0.905679120439488
168,0.04523872478775578
169,0.0747534246868832
170,0.007969935643970498
171,0.04578799289829278
172,0.01486298003995159
173,0.012750458251889108
174,0.015800797940775685
175,0.10618228224983318
176,0.4088455723155627
177,0.13321192112549035
178,0.058568750974148306
179,0.4796702700755299
180,0.05339751879402752
181,0.016865102157892026
182,0.3988829731263557
183,0.2646263329046984
184,0.04992649672498541
185,0.004918130049428353
186,0.02305896649108045
187,0.2604245403066337
188,0.019673681254884393
189,0.27080727643862135
190,0.3549857788092689
191,0.06917876722037088
192,0.07120231361912652
193,0.02845672455380779
194,0.05214083914811154
195,0.016844592985730107
196,0.051237714794062056
197,0.010466118785286126
198,0.05989440206116925
199,0.036212959415696806
200,0.007933424257788726
201,0.22320026064695017
202,0.028425230433556114
203,0.04723392732695069
204,0.02269471865213729
205,0.009636503819834545
206,0.043001596721862746
207,0.06718526406637379
208,0.1293205343630288
209,0.046978001854113584
210,0.02264205220478776
211,0.25863602231639854
212,0.09798267460507953
213,0.02835641831515566
214,0.0397932303259163
215,0.03872463739293117
216,0.02062140303445336
217,0.4097376497449258
218,0.5371288377819728
219,0.01822436059057555
220,0.011095735844188928
221,0.005232737156618021
222,0.34444246662280265
223,0.018262795292427025
224,0.0320083264418025
225,0.36779617538263626
226,0.321805512191738
227,0.060448062580921225
228,0.20415878625652106
229,0.05078253492916405
230,0.11246929552598754
231,0.021360546937098053
232,0.0484965991056883
233,0.012904254102603242
234,0.012001753483246846
235,0.4943195815481839
236,0.01578769800276137
237,0.018361217496094557
238,0.03200134144942705
239,0.0257284694151476
240,0.15367278570417192
241,0.03759299387556643
242,0.08740830874215336
243,0.012138685116528138
244,0.07838915381757942
245,0.37397464386224805
246,0.13070557745649103
247,0.17387257892396163
248,0.1407422070500499
249,0.052461690431922066
250,0.011892572160210507
251,0.6705555520106232
252,0.018808413614244145
253,0.029076996746621814
254,0.6056819649509683
255,0.020513932175781315
256,0.11841692862696161
257,0.026143223531506683
258,0.1557350897013721
259,0.2903512216744657
260,0.0044835244238916536
261,0.2787188397471873
262,0.12953431169857774
263,0.009087799985969112
264,0.014368004849455275
265,0.018355398126026174
266,0.05004754635919224
267,0.05457444945015894
268,0.025833908269566632
269,0.02117534242238603
270,0.009918724324904944
271,0.020918121102042296
272,0.1240067807264714
273,0.1721638283929283
274,0.023915997730788178
275,0.024982580047313813
276,0.16257535540630963
277,0.09838406143330179
278,0.045437159803734466
279,0.019894549584274054
280,0.010688749902731077
281,0.6792727407671963
282,0.032084149459541106
